Client,Project,Sample_Number,Client_Sample_ID,Source,lake.name,NWIS_Station_ID,Date_Sampled,Sample_Type,Collection_Method,Temp,Stage,Record_Number,Sample_Depth,Acid Neutralizing Capacity,Air-equilibrated pH,NH4+,Calcium,Chloride,Chlorophyll a,Dissolved Inorganic Carbon,Dissolved Organic Carbon,Filtered Aluminum,Filtered Calcium,Filtered Iron,Filtered Magnesium,Filtered Potassium,Filtered Silicon,Filtered Sodium,Magnesium,Nitrate,Organic Monomeric Aluminum,pH,Potassium,Silicon,Sodium,Specific Conductance,Sulfate,Total Aluminum,Total Monomeric Aluminum,UV254
USGS Watersheds Group,ALTM,106832-02,65939,40747,Cascade Lake,4253710,5/9/2019 9:53,Regular,Manual,12.4,,1901435,0,58.27840424,6.7085495,1.799999952,39.86746216,6.219799995,,99.24591827,363.1551514,5.180406094,,,,,,,13.18847084,9.724399567,1.190000057,6.201304436,6.527019024,84.79795074,29.45279121,16.05999947,24.47509956,5.842472076,1.590000033,0.136999995
USGS Watersheds Group,ALTM,106910-05,66232,40747,Cascade Lake,4253710,7/10/2019 12:28,Regular,Manual,25.5,,1901976,,57.41716385,7.039633274,0.93900001,41.90700912,6.217299938,,70.51289368,389.8316345,3.357780933,,,,,,,13.39726067,0.579900026,0.444999993,6.630425453,6.463592529,77.60910797,30.55467415,16.17000008,23.30850029,4.769311428,0.809000015,0.133000001
USGS Watersheds Group,ALTM,106998-04,66465,40747,Cascade Lake,4253710,9/12/2019 11:50,Regular,Manual,18.4,,1902582,,99.0974884,6.85773325,2.730000019,41.39469147,5.45179987,,96.91464233,564.9607544,1.125549316,,,,,,,14.81626129,0,0.065099999,6.422641277,6.905246258,73.97386169,32.15899658,16.62999916,20.76819992,3.766849995,0.419,0.119999997
USGS Watersheds Group,ALTM,107102-06,66799,40747,Cascade Lake,4253710,11/21/2019 12:05,Regular,Manual,3.3,,2000595,0,77.0668335,6.922132015,,38.1128006,6.041600227,,77.14871979,595.1174927,,,,,,,,12.94252491,0.716499984,1.350000024,6.424462318,6.904669762,81.18929291,28.33558655,14.51000023,20.94169998,5.353987694,1.799999952,0.174999997
USGS Watersheds Group,ALTM,107140-02,67029,40747,Cascade Lake,4253710,2/13/2020 12:05,Regular,Manual,2.2,,2001002,0,,,,41.58102417,5.315000057,,199.940564,,,,,,,,,14.51328754,10.31690025,1.74000001,,6.640743732,107.9954453,32.7785759,,23.70359993,5.828378201,2.390000105,0.147
USGS Watersheds Group,ALTM,106159-05,63514,40748,Bubb Lake,4253735,11/2/2017 10:45,Regular,Manual,9.1,,,0,52.44265366,6.774371147,1.350000024,38.34820938,6.247300148,1.159999967,103.2090988,267.5643311,3.502940893,,,,,,,14.63656616,2.100600004,-0.091499999,6.149363995,7.418808937,31.35071373,33.87859344,15.18999958,28.93849945,2.155323744,0.330000013,0.075000003
USGS Watersheds Group,ALTM,106331-07,64029,40748,Bubb Lake,4253735,2/27/2018 13:03,Regular,Manual,2.7,,,0,5.243850708,5.227544785,2.700000048,26.38288689,6.092000008,0.100000001,147.5450439,340.9663391,13.41556072,,,,,,,8.195332527,38.24750137,2.190000057,5.11368084,7.173009396,67.47855377,23.10287285,16.87000084,26.53560066,12.56521511,5.449999809,0.126000002
USGS Watersheds Group,ALTM,106342-05,64118,40748,Bubb Lake,4253735,4/2/2018 11:42,Regular,Manual,5.5,,,0,58.46628952,6.678495884,1.870000005,39.58000946,7.121600151,1.080000043,247.2155914,272.9096375,4.399496078,,,,,,,13.4392662,18.20809937,0.904999971,5.959560871,7.315772057,62.56931686,30.43856239,17.70999908,28.17519951,5.243324757,1.590000033,0.104999997
USGS Watersheds Group,ALTM,106410-06,64426,40748,Bubb Lake,4253735,5/2/2018 11:35,Regular,Manual,6.4,,,0,56.48220062,6.71948719,1.100000024,44.36236572,5.765399933,3.74000001,188.384079,325.4383545,5.29718256,,,,,,,14.69185066,14.82269955,14.39999962,6.120089054,7.502746582,69.85523987,32.10135269,18.28000069,26.78289986,6.939321995,50.5,0.137999997
USGS Watersheds Group,ALTM,106486-05,64793,40748,Bubb Lake,4253735,7/25/2018 11:30,Regular,Manual,23,,1802505,0,194.1573334,6.636136532,1.230000019,41.48839569,6.304200172,1.539999962,139.1108093,299.4862061,2.265208721,,,,,,,16.18258095,0,-0.541999996,6.271127224,7.495524406,35.13813782,36.5776062,17.09000015,27.72960091,1.833319545,0.142000005,0.064000003
USGS Watersheds Group,ALTM,106598-04,65111,40748,Bubb Lake,4253735,9/25/2018 11:07,Regular,Manual,14.7,,1803475,0,71.14310455,6.800989628,0.294999987,42.8056488,6.503099918,,123.2914047,279.7536011,3.792909861,,,,,,,16.789608,0,-0.076399997,6.400277615,8.382993698,22.54894066,38.92987061,17.95999908,29.70359993,1.975468636,0.442000002,0.059999999
USGS Watersheds Group,ALTM,106696-04,65443,40748,Bubb Lake,4253735,11/28/2018 12:35,Regular,Manual,3.1,,1900270,0,69.39096832,6.462656975,2.430000067,42.88117599,6.186100006,,147.2869415,306.4550781,1.640956163,,,,,,,16.56925774,4.557600021,0.00706,6.124127388,8.068145752,30.24534607,37.52763748,18.90999985,32.10900116,1.839250684,0.43599999,0.07
USGS Watersheds Group,ALTM,106723-06,65538,40748,Bubb Lake,4253735,2/5/2019 13:10,Regular,Manual,1.3,,1600646,0,10.7127552,5.392990112,15.5,23.02344131,7.569099903,,141.333847,208.6079254,3.153645754,,,,,,,7.104570866,29.88820076,0.490999997,5.620199203,3.532687902,30.62688637,18.90861893,14.25,16.98329926,3.773329258,1.179999948,0.068999998
USGS Watersheds Group,ALTM,106775-02,65725,40748,Bubb Lake,4253735,4/3/2019 10:00,Regular,Manual,3.1,,1901134,0,23.35360527,6.460776329,4.809999943,35.9105835,6.920300007,,262.9850464,271.1445313,5.873956203,,,,,,,11.47317314,19.79660034,1.299999952,5.7516222,5.715219021,65.97068787,28.75965691,17.12999916,25.68350029,6.403342724,1.919999957,0.100000001
USGS Watersheds Group,ALTM,106825-04,65928,40748,Bubb Lake,4253735,5/2/2019 10:45,Regular,Manual,10.5,,1901255,0,46.84820938,6.673687935,1.460000038,39.41564941,7.038700104,,105.1740341,326.2876282,4.053550243,,,,,,,13.29669285,11.37440014,1.149999976,6.167216778,6.493996143,60.39309692,28.92198181,16.56999969,24.37960052,4.321619511,1.419999957,0.135000005
USGS Watersheds Group,ALTM,106905-05,66209,40748,Bubb Lake,4253735,7/9/2019 11:23,Regular,Manual,27.3,,1901861,,54.15227127,6.937472343,1.129999995,36.12305069,5.807600021,,80.87876129,319.7433777,1.487171412,,,,,,,13.02731514,0.810100019,0.094599999,6.483304501,6.36315155,43.33669662,30.26039314,15.60999966,24.47100067,2.042846203,0.479999989,0.100000001
USGS Watersheds Group,ALTM,106988-05,66431,40748,Bubb Lake,4253735,9/4/2019 11:28,Regular,Manual,20.5,,1902531,0,72.25575256,6.804667473,0.65200001,37.82519913,5.711200237,,85.49137115,331.2332458,0.20744966,,,,,,,13.66015625,0.544499993,-0.040399998,6.394757748,6.279508591,45.37234116,31.43183136,15.52000046,25.25530052,1.39926374,0.386000007,0.074000001
USGS Watersheds Group,ALTM,107096-07,66764,40748,Bubb Lake,4253735,11/14/2019 12:42,Regular,Manual,1.7,,2000404,0,50.73064804,6.966130733,2.450000048,37.08734894,6.171500206,,102.3431931,428.9138794,3.300069809,,,,,,,13.42900944,3.930000067,0.95599997,6.415889263,6.657297611,62.30546188,30.51176262,15.5,25.77680016,3.578443527,1.470000029,0.151999995
USGS Watersheds Group,ALTM,107134-06,66988,40748,Bubb Lake,4253735,2/3/2020 12:53,Regular,Manual,1.6,,2000908,0,,,,35.2480011,5.880099773,,202.9295959,351.5403748,,,,,,,,12.22571468,24.28109932,2.24000001,,6.41789341,83.34721375,27.44316864,,24.35110092,6.473375797,3.109999895,0.155000001
USGS Watersheds Group,ALTM,106159-09,63518,40750,Windfall Pond,4253657,11/2/2017 12:30,Regular,Manual,10.2,,,,54.32699585,6.425616741,0.824999988,38.20080566,10.84319973,1.220000029,88.58863831,458.1714478,5.780292034,,,,,,,9.587387085,3.90350008,0.902999997,5.976545811,6.062214851,51.50907898,28.83748817,14.97999954,19.37050056,9.03537941,1.389999986,0.203999996
USGS Watersheds Group,ALTM,106331-04,64026,40750,Dart Lake,4253679,2/27/2018 11:25,Regular,Manual,0,,,0,27.06321716,5.819089413,3.160000086,32.02900696,9.491800308,0.100000001,93.67582703,582.2538452,9.888959885,,,,,,,9.164254189,16.86790085,2.809999943,5.530248165,6.277869701,77.8841629,27.14073563,15.51000023,23.06419945,10.34953308,4.170000076,0.282000005
USGS Watersheds Group,ALTM,106399-01,64223,40750,Dart Lake,4253679,4/16/2018 11:15,Regular,Manual,1.3,,,0,13.99899006,5.630895615,2.650000095,31.64074135,9.6833,0.180000007,87.43965149,516.1287231,11.17698765,,,,,,,9.006997108,17.857,3.059999943,5.517823219,7.185167789,82.84471893,29.22278786,15.19999981,24.4323,10.32733631,4.53000021,0.239999995
USGS Watersheds Group,ALTM,106423-05,64488,40750,Dart Lake,4253679,5/16/2018 0:00,Regular,Manual,13.5,,,0,44.54009628,5.994270325,2.089999914,32.77505875,10.77420044,1.389999986,67.74033356,491.1091003,5.606688023,,,,,,,8.31979084,10.70079994,1.450000048,5.802267551,5.746537685,60.98651123,27.16413879,14.48999977,20.41530037,8.499986649,2.099999905,0.211999997
USGS Watersheds Group,ALTM,106490-02,64646,40750,Windfall Pond,4253657,7/12/2018 10:45,Regular,Manual,24.6,,1802342,0,16.88948059,6.391644955,1.110000014,38.79172134,12.6864996,,59.8223114,401.8544006,4.263262749,,,,,,,10.63440132,6.724699974,0.550999999,5.991667747,7.066918373,52.71386719,32.47592926,14.96000004,21.14730072,5.491974354,1.139999986,0.153999999
USGS Watersheds Group,ALTM,106494-04,64701,40750,Dart Lake,4253679,7/10/2018 12:07,Regular,Manual,25.8,20.2,1802332,0,111.521019,6.692074776,1.25999999,78.2567749,5.332900047,1.409999967,141.9999237,395.3601074,1.366073608,,,,,,,14.17084122,3.660599947,0.257999986,6.838481903,5.23907423,32.97336197,13.98490238,21.10000038,22.94020081,2.142444611,0.676999986,0.097999997
USGS Watersheds Group,ALTM,106586-06,65068,40750,Dart Lake,4253679,9/18/2018 11:00,Regular,Manual,21.6,,1803463,0,29.16492081,6.441749573,0.509000003,38.91227722,13.20110035,,70.2714386,336.7950134,6.85359621,,,,,,,11.10085487,3.240700006,0.056899998,6.265070438,6.430111885,43.8680191,31.73272324,15.13000011,21.61800003,2.445160866,0.574000001,0.108000003
USGS Watersheds Group,ALTM,106696-07,65446,40750,Dart Lake,4253679,11/28/2018 14:30,Regular,Manual,2,,1900273,0,34.14706802,6.265315056,1.690000057,34.79489899,10.68299961,,72.91910553,482.8996887,5.641262054,,,,,,,9.404589653,5.851200104,1.049999952,5.864872456,5.827820301,59.44823456,28.59378052,14.65999985,22.62369919,6.501523972,1.519999981,0.188999996
USGS Watersheds Group,ALTM,106738-03,65601,40750,Dart Lake,4253679,2/19/2019 13:00,Regular,Manual,0.5,,1900771,0,22.12037277,5.216213703,2.269999981,31.07812691,5.402699947,,79.75475311,602.0614014,10.93463326,,,,,,,8.54812336,16.34690094,3.140000105,5.365346909,5.11115694,81.7875061,26.9856987,16.01000023,21.87240028,11.86552525,4.440000057,0.270999998
USGS Watersheds Group,ALTM,106815-02,65888,40750,Windfall Pond,4253657,4/23/2019 10:25,Regular,Manual,6.1,,1901213,0,29.67056465,5.853840828,2.289999962,31.90100288,10.50319958,,104.974205,496.4793701,9.411128044,,,,,,,8.179149628,11.28950024,3.519999981,5.581587791,5.633032799,66.96222687,26.07274437,14.38000011,21.20569992,9.111102104,3.589999914,0.229000002
USGS Watersheds Group,ALTM,106851-06,66005,40750,Dart Lake,4253679,5/20/2019 12:15,Regular,Manual,13.2,,1901582,0,41.16942215,6.078068733,1.090000033,32.10281754,11.92959976,,56.31706238,498.9855042,7.272171021,,,,,,,7.99475193,8.419500351,2.119999886,5.796099186,5.441095829,58.20849228,25.55099487,14.46000004,19.88800049,7.460741043,3.00999999,0.222000003
USGS Watersheds Group,ALTM,106910-01,66228,40750,Dart Lake,4253679,7/10/2019 10:28,Regular,Manual,25,,1901974,,15.24530029,6.540341377,1.200000048,33.80075073,10.33930016,,57.07472992,488.5280457,5.407874584,,,,,,,8.596205711,4.090499878,1.149999976,6.102223396,4.953505993,47.27609253,27.37545967,13.98999977,18.91360092,6.381966114,1.570000052,0.196999997
USGS Watersheds Group,ALTM,106934-05,66325,40750,Dart Lake,4253679,7/23/2019 12:00,Regular,Manual,26.5,2.5,1902053,,109.0120621,7.08135128,1.909999967,73.06941986,6.205599785,,137.8785553,406.7750549,1.778500319,,,,,,,11.69848442,2.384399891,0.398999989,6.647398949,4.725885391,46.00745773,14.08872414,19.12000084,19.20079994,2.764060974,0.773000002,0.142000005
USGS Watersheds Group,ALTM,106982-03,66418,40750,Dart Lake,4253679,9/3/2019 11:30,Triplicate,Manual,20,,1902475,,65.5732193,6.437762737,0.261000007,36.34358978,11.77250004,,76.35774231,472.0592346,3.10905242,,,,,,,9.98448658,3.019999981,0.666999996,6.177289009,4.80998373,43.37677765,28.74960136,14.53999996,19.7432003,4.057734489,1.179999948,0.165000007
USGS Watersheds Group,ALTM,106982-04,66419,40750,Dart Lake,4253679,9/3/2019 11:33,Triplicate,Manual,20,,1902476,,26.46796036,6.540038109,0.224000007,37.27961349,11.53530025,,74.5177002,470.6188354,3.09026742,,,,,,,9.622837067,2.51789999,0.615999997,6.20523262,4.8627038,42.78465271,28.8717823,14.55000019,19.33200073,4.096804619,1.190000057,0.155000001
USGS Watersheds Group,ALTM,106982-05,66423,40750,Dart Lake,4253679,9/3/2019 11:36,Triplicate,Manual,20,,1902477,,59.26198196,6.577753544,0.470999986,37.91331863,11.92510033,,76.39105225,467.9378662,3.088780642,,,,,,,9.942503929,2.592099905,0.652999997,6.198640347,4.974870682,43.1786499,28.96083069,14.64000034,19.56459999,4.161583424,1.129999995,0.159999996
USGS Watersheds Group,ALTM,107091-05,66738,40750,Dart Lake,4253679,11/11/2019 13:30,Regular,Manual,6,,2000389,0,13.59552574,6.327471733,2.109999895,31.72176933,9.226799965,,69.33060455,598.531189,5.622659206,,,,,,,8.107858658,3.611599922,2.619999886,5.830677509,5.832705975,54.62039566,23.10415459,13.39000034,18.88990021,8.894011497,3.50999999,0.268000007
USGS Watersheds Group,ALTM,107146-04,67036,40750,Dart Lake,4253679,2/17/2020 13:00,Regular,Manual,0.5,,2001006,0,,,,,9.302599907,,73.17721558,,,,,,,,,,13.99339962,4.110000134,,,,,,21.41970062,,5.46999979,0.277999997
USGS Watersheds Group,ALTM,106145-05,63456,40752,Big Moose Lake,4253650,10/12/2017 11:09,Regular,Manual,15.6,,,0,-6.612012386,6.24258852,0.646000028,33.94513321,8.680800438,1.159999967,72.31130981,458.2297363,5.701338768,,,,,,,8.58671093,1.858199954,0.736999989,5.891635418,4.683538914,39.56565094,26.65146828,11.64999962,19.49200058,6.737875938,1.429999948,0.199000001
USGS Watersheds Group,ALTM,106159-06,63515,40752,Big Moose Lake,4253650,11/2/2017 11:24,Regular,Manual,11.3,1.09,,0,16.13480568,6.54962492,1.529999971,38.33813858,9.359999657,1.039999962,89.85419464,450.170166,10.59083271,,,,,,,9.086334229,3.098799944,0.796000004,5.959557533,5.874084949,45.69072342,26.97408485,12.80000019,19.27289963,8.890953064,1.169999957,0.209999993
USGS Watersheds Group,ALTM,106217-07,63780,40752,Big Moose Lake,4253650,12/4/2017 11:50,Regular,Manual,3.4,,,0,21.70296097,6.31943655,1.409999967,33.44205093,9.635000229,0.75999999,66.32491302,498.4443054,5.764432907,,,,,,,8.954780579,4.073200226,1.090000033,5.71982193,5.454074383,53.32717896,27.47291565,12.68999958,20.10790062,7.042546749,1.809999943,0.229000002
USGS Watersheds Group,ALTM,106331-03,64025,40752,Big Moose Lake,4253650,2/27/2018 10:57,Regular,Manual,0.1,1.24,,0,-7.237471104,5.714849949,4.03000021,30.65105438,8.195199966,0.129999995,131.6756897,584.0855713,10.36871052,,,,,,,8.84976387,17.14340019,3.019999981,5.416115284,6.601357937,82.47584534,26.29524612,15.84000015,24.68350029,10.74480247,4.480000019,0.284000009
USGS Watersheds Group,ALTM,106342-03,64116,40752,Big Moose Lake,4253650,4/2/2018 10:53,Regular,Manual,0.3,1.5,,0,16.60305214,5.902376652,2.730000019,33.65353775,8.675600052,0.200000003,125.1231308,517.0362549,9.80045414,,,,,,,9.33291626,18.36650085,3.079999924,5.500564575,6.479963779,87.91389465,28.22161102,16.20999908,25.69009972,11.15209675,4.539999962,0.238999993
USGS Watersheds Group,ALTM,106410-01,64418,40752,Big Moose Lake,4253650,5/2/2018 9:45,Regular,Manual,2.7,1.96,,0,15.76143551,5.645456791,2.700000048,29.38356209,6.470699787,0.370000005,106.564476,552.6299438,8.848130226,,,,,,,7.587369919,14.1395998,2.829999924,5.354409695,5.991369247,67.43202209,23.31110382,14.60000038,21.5034008,10.24318314,4.289999962,0.238000005
USGS Watersheds Group,ALTM,106486-01,64787,40752,Big Moose Lake,4253650,7/25/2018 10:00,Regular,Manual,23,,1802502,0,22.13872147,6.480955124,4.289999962,33.82316971,11.05650043,1.429999948,62.19522095,409.0397339,6.440741539,,,,,,,9.507638931,5.670199871,0.111000001,6.093332291,6.055725574,48.53009415,30.43061638,14.68000031,20.18460083,5.824420452,0.897000015,0.149000004
USGS Watersheds Group,ALTM,106586-01,65063,40752,Big Moose Lake,4253650,9/18/2018 9:40,Triplicate,Manual,21.8,,1803459,0,10.20100212,6.609385967,0.521000028,33.95322037,9.508700371,,61.94543839,368.691925,5.994471073,,,,,,,8.988770485,1.284999967,0.231999993,6.164568424,5.936216831,40.8489418,27.67934227,13.21000004,20.22739983,3.468960285,0.726000011,0.123999998
USGS Watersheds Group,ALTM,106586-02,65064,40752,Big Moose Lake,4253650,9/18/2018 9:43,Triplicate,Manual,21.8,,1303460,0,55.22885513,6.576737404,0.81099999,34.21443939,9.484999657,,61.72896576,366.0525818,5.041836739,,,,,,,9.111021042,1.246099949,0.167999998,6.162983418,6.010181904,41.18534851,27.60840607,13.13000011,20.36599922,3.371661186,0.683000028,0.123999998
USGS Watersheds Group,ALTM,106586-03,65065,40752,Big Moose Lake,4253650,9/18/2018 9:46,Triplicate,Manual,21.8,,1803461,0,45.30580902,6.527051449,2.150000095,34.17113876,9.56289959,,62.15359116,367.2681885,5.128546238,,,,,,,9.086501122,1.301399946,0.208000004,6.158566952,5.991595268,40.82033539,27.39300728,13.17000008,20.23329926,3.346778393,0.741999984,0.123000003
USGS Watersheds Group,ALTM,106696-06,65445,40752,Big Moose Lake,4253650,11/28/2018 13:25,Regular,Manual,2.2,0.6,1900272,0,-4.065328598,6.251734257,1.700000048,33.78769302,9.905599594,,68.88932037,483.5074768,5.514359951,,,,,,,8.997999191,5.480700016,0.843999982,5.867794991,6.009980202,56.07497406,27.81381607,14.56000042,22.12599945,6.296990395,1.330000043,0.191
USGS Watersheds Group,ALTM,106723-03,65535,40752,Big Moose Lake,4253650,2/5/2019 12:05,Regular,Manual,1.5,,1900644,0,27.507658,5.178938389,1.769999981,34.86527634,8.024900436,,135.8220367,637.7133179,11.79973412,,,,,,,9.317863464,12.91320038,3.630000114,5.47603035,6.114763737,82.93552399,27.26304817,16.57999992,25.21610069,13.00179482,5.239999771,0.280000001
USGS Watersheds Group,ALTM,106774-03,65704,40752,Big Moose Lake,4253650,4/2/2019 12:00,Regular,Manual,1.5,1.15,1901112,0,3.736631632,5.966016769,3.519999981,35.20865631,11.44239998,,155.9792786,532.8889771,9.776436806,,,,,,,9.546495438,14.59500027,3.140000105,5.547947407,5.433446884,87.4761734,30.81309509,16.70999908,24.92420006,10.70836163,4.289999962,0.239999995
USGS Watersheds Group,ALTM,106824-03,65923,40752,Big Moose Lake,4253650,5/1/2019 12:00,Regular,Manual,6.2,1.1,1901252,0,-1.780869603,6.20026207,2.920000076,32.04221344,10.7894001,,101.2608109,496.0880432,6.527719498,,,,,,,8.312625885,9.488300323,3.140000105,5.743907928,5.667792797,62.37472534,25.71769142,14.72000027,19.37260056,8.405964851,3.390000105,0.224000007
USGS Watersheds Group,ALTM,106905-03,66206,40752,Big Moose Lake,4253650,7/9/2019 10:47,Regular,Manual,24.2,,1901859,,42.24196625,6.388794422,1.799999952,31.00760078,8.96380043,,49.36485291,490.2598572,5.786889553,,,,,,,8.140413284,3.759399891,1.289999962,5.99633646,4.795450687,46.02574158,26.28537178,13.14000034,18.54269981,6.782272816,1.769999981,0.206
USGS Watersheds Group,ALTM,106988-03,66429,40752,Big Moose Lake,4253650,9/4/2019 10:50,Regular,Manual,18.9,,1902529,0,21.12239647,6.515653133,1.580000043,37.46752548,8.963199615,,73.49359894,458.4045715,3.051593065,,,,,,,9.362693787,1.832399964,0.67900002,6.162958145,5.079235554,36.74081039,27.06259727,13.81999969,18.78709984,4.837189674,1.25999999,0.164000005
USGS Watersheds Group,ALTM,107096-03,66771,40752,Big Moose Lake,4253650,11/14/2019 11:55,Triplicate,Manual,3.2,0.62,2000400,0,15.49279308,6.33553791,1.200000048,30.68879509,8.984499931,,62.59486771,618.5385132,6.014239788,,,,,,,7.942705631,3.675100088,2.769999981,5.85576582,5.649237633,51.67575073,23.84142494,13.30000019,18.06529999,8.921710014,3.720000029,0.282999992
USGS Watersheds Group,ALTM,107096-04,66792,40752,Big Moose Lake,4253650,11/14/2019 11:58,Triplicate,Manual,3.2,0.62,2000401,0,13.10919762,6.311058521,,29.57040977,8.686100006,,62.47830582,616.2572021,6.059762001,,,,,,,7.835797787,3.593899965,2.559999943,5.862451077,5.60560894,52.25200653,23.71950531,13.53999996,17.52470016,8.998099327,3.440000057,0.282999992
USGS Watersheds Group,ALTM,107096-05,66813,40752,Big Moose Lake,4253650,11/14/2019 12:01,Triplicate,Manual,3.2,0.62,2000402,0,18.94834518,6.2809062,,30.46696663,9.30739975,,63.16936111,664.6479492,6.208804131,,,,,,,8.22218895,3.598200083,2.700000048,5.840576172,5.863173962,54.21225357,24.21600342,12.40999985,18.1772995,9.095729828,3.700000048,0.284999996
USGS Watersheds Group,ALTM,107134-04,66986,40752,Big Moose Lake,4253650,2/3/2020 12:10,Regular,Manual,0.8,,2000907,0,,,,28.20972443,7.915500164,,103.8085709,613.8759766,,,,,,,,8.500182152,16.18540001,4.599999905,,4.633964539,78.995224,23.90599251,,20.99449921,10.98674011,6.309999943,0.294
USGS Watersheds Group,ALTM,106145-03,63454,40753,West Pond,4253637,10/12/2017 10:17,Regular,Manual,14.7,,,0,-1.251268983,5.698341846,0.871999979,18.06452942,3.470299959,1.00999999,104.616188,662.1417847,7.472737789,,,,,,,6.13702774,0,1.620000005,5.381735325,2.082677603,11.28669548,19.8418293,7.639999866,9.561800003,6.353279591,2.650000095,0.324000001
